#{"t_start": 1700738008.979858, "env_id": "None"}
r,l,t
0.8672,34,80.540402
0.8706,33,80.540456
0.87076,33,80.546949
0.86024,36,82.458988
0.8816,30,82.608387
0.878,31,82.608454
0.87792,31,82.627322
0.87824,31,82.633379
0.87788,31,82.633442
0.86744,34,82.646473
0.88156,30,82.646531
0.86356,35,82.66447
0.88156,30,82.789693
0.8816,30,82.789749
0.87444,32,82.831103
0.87828,31,82.839432
0.86364,35,82.84955
0.87432,32,82.849607
0.86724,34,82.849617
0.87832,31,82.861961
0.87108,33,83.043813
0.86736,34,83.055446
0.878,31,83.07668
0.87444,32,83.087844
0.8708,33,83.099641
0.87076,33,83.113512
0.86348,35,83.11356
0.85612,37,83.125986
0.88152,30,83.23993
0.87796,31,83.265254
0.8634,35,83.265316
0.87432,32,83.283741
0.878,31,83.289447
0.87444,32,83.307867
0.86712,34,83.319714
0.86704,34,83.333111
0.87804,31,83.445683
0.8636,35,83.445746
0.87432,32,83.451082
0.87788,31,83.462884
0.87068,33,83.482652
0.88152,30,83.482703
0.87812,31,83.500749
0.88532,29,83.500803
0.87788,31,83.624423
0.88176,30,83.635029
0.86704,34,83.640351
0.87076,33,83.640399
0.87436,32,83.663243
0.87444,32,83.6633
0.88172,30,83.668765
0.87092,33,83.687484
0.88532,29,83.789026
0.87792,31,83.812973
0.878,31,83.818433
0.87088,33,83.85149
0.87084,33,83.857808
0.85284,38,83.857862
0.86344,35,83.863542
0.87436,32,83.86996
0.88156,30,83.955308
0.88536,29,83.972651
0.88176,30,83.984877
0.88164,30,85.830747
0.87432,32,85.830804
0.87444,32,85.837257
0.87452,32,85.837316
0.86708,34,85.860813
0.87436,32,85.941994
0.87808,31,85.953867
0.87812,31,85.965466
0.87788,31,86.01417
0.87792,31,86.020268
0.8778,31,86.020308
0.87456,32,86.020317
0.8888,28,86.027326
0.87432,32,86.132504
0.87088,33,86.149868
0.87088,33,86.161357
0.88532,29,86.186568
0.8816,30,86.197468
0.88168,30,86.202979
0.87432,32,86.209373
0.86708,34,86.22005
0.87444,32,86.315
0.88168,30,86.333624
0.8746,32,86.33368
0.88508,29,86.352393
0.8816,30,86.375978
0.8782,31,86.386359
0.8672,34,86.391951
0.86712,34,86.414368
0.8924,27,86.779215
0.8924,27,86.779283
0.8924,27,86.779302
0.8924,27,86.779309
0.8924,27,86.779315
0.8924,27,86.779328
0.8924,27,86.779334
0.8924,27,86.779339
0.88512,29,87.033699
0.88156,30,87.03922
0.87792,31,87.045427
0.87792,31,87.04548
0.8742,32,87.051927
0.87464,32,87.051974
0.87088,33,87.058481
0.8706,33,87.058544
0.8888,28,87.208251
0.87808,31,87.214793
0.878,31,87.220382
0.8852,29,87.220433
0.88148,30,87.232988
0.87068,33,87.245065
0.8706,33,87.251853
0.86388,35,87.251898
0.88508,29,87.384177
0.87436,32,87.396221
0.878,31,87.40164
0.8708,33,87.414248
0.87456,32,87.420774
0.8816,30,87.420828
0.87804,31,87.431675
0.87452,32,87.437058
0.87812,31,87.563524
0.87796,31,87.574962
0.8888,28,87.580553
0.87068,33,87.593061
0.87788,31,87.593117
0.88152,30,87.606951
0.87448,32,87.607011
0.88164,30,87.613568
0.88528,29,89.56682
0.87792,31,89.590222
0.87824,31,89.59579
0.8924,27,89.601196
0.88896,28,89.601246
0.87816,31,89.60839
0.87448,32,89.615008
0.87792,31,89.620559
0.88164,30,89.738489
0.89248,27,89.75966
0.878,31,89.765324
0.88152,30,89.77056
0.87452,32,89.777236
0.87468,32,89.783652
0.8816,30,89.783698
0.88168,30,89.78993
0.86732,34,89.933536
0.88164,30,89.933595
0.88156,30,89.940205
0.88532,29,89.940261
0.88512,29,89.947007
0.8782,31,89.965093
0.87784,31,89.965149
0.87436,32,89.978291
0.88868,28,90.100684
0.88876,28,90.11213
0.87804,31,90.117699
0.87792,31,90.12421
0.87792,31,90.124259
0.88168,30,90.143401
0.88524,29,90.150071
0.87808,31,90.150126
0.8816,30,90.275572
0.88164,30,90.287205
0.8888,28,90.287258
0.88172,30,90.292515
0.88148,30,90.316167
0.87076,33,90.316221
0.8816,30,90.322771
0.8782,31,90.329026
0.88164,30,90.448853
0.88884,28,90.44891
0.8782,31,90.467384
0.882,30,90.467441
0.87804,31,90.496586
0.88172,30,90.496644
0.87428,32,90.503341
0.878,31,90.509728
0.88884,28,90.612594
0.878,31,90.629831
0.88152,30,90.641386
0.87444,32,90.653633
0.88508,29,90.667117
0.88516,29,90.672736
0.87804,31,90.679696
0.88148,30,90.686286
0.87812,31,90.794806
0.8888,28,90.79486
0.88528,29,90.824044
0.87448,32,90.83062
0.88888,28,90.836798
0.87784,31,90.84817
0.88508,29,90.848216
0.87824,31,90.864542
0.88876,28,90.956011
0.88876,28,90.956061
0.89236,27,90.985523
0.88164,30,90.998355
0.88532,29,91.013914
0.87792,31,91.013969
0.8744,32,92.888973
0.87796,31,92.901785
0.88512,29,92.981039
0.8816,30,92.986553
0.8782,31,93.023727
0.88532,29,93.040998
0.87456,32,93.041064
0.8816,30,93.047491
0.88516,29,93.07029
0.87476,32,93.077379
0.88516,29,93.153183
0.87812,31,93.171759
0.89236,27,93.198371
0.87432,32,93.211131
