#{"t_start": 1707741403.8142521, "env_id": "None"}
r,l,t
0.55505496,42,634.712882
0.6037363,37,634.734746
0.54494506,43,634.734815
0.53472525,44,634.746007
0.5745055,40,634.74606
0.57384616,40,634.765787
0.57373625,40,634.786856
0.6332967,34,635.039586
0.5442857,43,635.079797
0.5937363,38,635.101077
0.5937363,38,635.113105
0.58373624,39,635.125092
0.55483514,42,635.147292
0.56417584,41,635.169663
0.5143956,46,635.232976
0.56417584,41,635.445454
0.5538462,42,635.49344
0.5934066,38,635.493516
0.57384616,40,635.493527
0.56494504,41,635.512932
0.5840659,39,635.5224
0.56406593,41,635.561584
0.5739561,40,635.616888
0.58373624,39,635.863413
0.5243956,45,635.875078
0.56373626,41,635.885332
0.52472526,45,635.923927
0.5941758,38,635.923989
0.5446154,43,635.924001
0.54384613,43,635.934021
0.5542857,42,636.022081
0.55505496,42,636.274669
0.6046154,37,636.284511
0.55505496,42,636.295234
0.5245055,45,636.314548
0.54494506,43,636.342699
0.53472525,44,636.352588
0.53384614,44,636.36369
0.52395606,45,636.457691
0.5940659,38,636.640116
0.58340657,39,636.659657
0.57384616,40,636.679745
0.57384616,40,636.698799
0.5740659,40,636.746551
0.56417584,41,636.746605
0.5341758,44,636.76562
0.56406593,41,636.852723
0.6037363,37,637.011155
0.5451648,43,654.713702
0.5843956,39,654.71377
0.5742857,40,654.744775
0.6142857,36,654.775558
0.5643956,41,654.80717
0.5542857,42,654.817475
0.54406595,43,654.942575
0.5845055,39,655.074466
0.6142857,36,655.085303
0.5547253,42,655.146921
0.6138462,36,655.146983
0.5846154,39,655.146995
0.5739561,40,655.220348
0.5647253,41,655.241135
0.5538462,42,655.379851
0.563956,41,655.493296
0.5735165,40,655.493356
0.60395604,37,655.525272
0.58373624,39,655.546756
0.56373626,41,655.566059
0.58395606,39,655.638072
0.5546154,42,655.648443
0.63373625,34,656.341619
0.63373625,34,656.341687
0.63373625,34,656.341698
0.63373625,34,656.341706
0.63373625,34,656.341713
0.63373625,34,656.341721
0.63373625,34,656.341727
0.63373625,34,656.341737
0.6138462,36,656.84639
0.60384613,37,656.858189
0.5743956,40,656.891598
0.5643956,41,656.906106
0.55395603,42,656.922757
0.54362637,43,656.934643
0.5343956,44,656.946253
0.5341758,44,656.946315
0.5734066,40,657.275642
0.5346154,44,657.307944
0.57417583,40,657.318938
0.5740659,40,657.3305
0.5740659,40,657.341098
0.58472526,39,657.341161
0.5342857,44,657.351881
0.5343956,44,657.391239
0.62373626,35,657.706774
0.55395603,42,657.718662
0.6042857,37,657.729431
0.56406593,41,657.740266
0.5532967,42,657.769654
0.5632967,41,657.781662
0.53571427,44,657.781724
0.5643956,41,657.821461
0.5936264,38,658.092354
0.58395606,39,676.742167
0.58373624,39,676.753736
0.6138462,36,676.776901
0.6137363,36,676.776953
0.5552747,42,676.800655
0.5836264,39,676.800703
0.60406595,37,676.831022
0.59351647,38,677.122275
0.60384613,37,677.133476
0.58428574,39,677.164674
0.6032967,37,677.187374
0.56373626,41,677.210683
