#{"t_start": 1707740198.078662, "env_id": "None"}
r,l,t
0.7122078,12,61.095924
0.5922078,18,61.441739
0.5148052,22,61.494012
0.49584416,23,61.506613
0.49324676,23,61.506677
0.43636364,26,61.535031
0.4161039,27,61.543995
0.39584416,28,61.553509
0.35948053,30,61.573354
0.49584416,23,61.758052
0.43506494,26,61.791571
0.55376625,20,61.802446
0.47454545,24,61.813281
0.4542857,25,61.813328
0.2955844,33,61.813338
0.35402596,30,61.824096
0.3179221,32,61.907393
0.5353247,21,65.307306
0.5535065,20,65.322216
0.41662338,27,65.351448
0.4748052,24,65.382667
0.47584414,24,65.39534
0.4342857,26,65.395402
0.39402598,28,65.426652
0.55454546,20,65.439511
0.4748052,24,65.713715
0.53246754,21,65.713842
0.33714285,31,65.742996
0.3181818,32,65.74311
0.3194805,32,65.783468
0.41662338,27,65.80979
0.29792207,33,65.839384
0.24077922,36,65.86147
0.55324674,20,65.984613
0.53246754,21,66.048495
0.55376625,20,66.090984
0.4153247,27,66.139015
0.3955844,28,66.205297
0.49584416,23,66.20536
0.5337662,21,66.25521
0.4542857,25,66.293957
0.47454545,24,66.474175
0.39844155,28,66.487083
0.49454546,23,66.487147
0.4153247,27,66.584239
0.3187013,32,66.603091
0.41298702,27,66.624063
0.33506495,31,66.624127
0.37584415,29,66.624139
0.5922078,18,66.663981
0.4942857,23,66.720138
0.49610388,23,66.720213
0.5535065,20,66.812018
0.45454547,25,66.822642
0.47506493,24,66.854302
0.3942857,28,66.874703
0.49506494,23,66.883778
0.4181818,27,66.883842
0.55402595,20,66.91372
0.6135065,17,66.995882
0.3181818,32,67.042375
0.53246754,21,67.093366
0.37766233,29,67.12289
0.43558443,26,67.122951
0.5135065,22,67.141768
0.42025974,27,67.158937
0.3787013,29,67.177144
0.59272724,18,67.212141
0.47298703,24,67.222421
0.47584414,24,67.310598
0.5322078,21,67.350017
0.43688312,26,67.360989
0.4748052,24,67.361058
0.41584414,27,67.369514
0.4942857,23,67.392886
0.4342857,26,67.469668
0.4342857,26,67.484233
0.6122078,17,67.545647
0.43688312,26,67.604005
0.47376624,24,67.637581
0.45454547,25,67.660859
0.47428572,24,67.672261
0.5724675,19,67.694337
0.37558442,29,67.694386
0.51428574,22,67.784929
0.5735065,19,67.808368
0.37766233,29,67.808413
0.572987,19,67.865132
0.5535065,20,67.904247
0.49454546,23,67.915234
0.43454546,26,67.965228
0.31714284,32,67.9818
0.5137662,22,68.034929
0.5342857,21,68.08951
0.39506492,28,68.108161
0.39584416,28,68.108218
0.5524675,20,68.127978
0.652987,15,68.136963
0.47298703,24,68.157091
0.41662338,27,71.569165
0.39740258,28,71.646978
0.47558442,24,71.699383
0.41402596,27,71.713135
0.47298703,24,71.727078
0.4361039,26,71.727151
0.45454547,25,71.753406
0.49584416,23,71.753477
0.61376625,17,71.791652
0.5948052,18,71.880725
0.5942857,18,71.948961
0.59402597,18,71.960495
0.5368831,21,71.973068
0.55402595,20,72.018445
0.3961039,28,72.089893
0.5953247,18,72.111124
0.3348052,31,72.170447
0.61324674,17,72.170501
0.5550649,20,72.179162
0.5735065,19,72.179216
0.23896104,36,72.19037
0.5935065,18,72.270731
0.37714285,29,72.322086
