#{"t_start": 1703074572.419735, "env_id": "None"}
r,l,t
0.92827,87,255.20015
0.93064,84,255.739269
0.94199,70,255.869143
0.9421,70,255.980353
0.93309,81,256.097379
0.94118,71,256.215517
0.94201,70,256.231895
0.93152,83,256.31114
0.93306,81,256.311194
0.93797,75,256.768672
0.94121,71,256.804304
0.93306,81,257.014535
0.93469,79,259.935987
0.94522,66,259.953847
0.93795,75,260.01637
0.93716,76,260.11202
0.93145,83,260.126167
0.94037,72,261.691197
0.94037,72,261.691295
0.94037,72,261.691316
0.93551,78,261.748999
0.93551,78,261.749113
0.93551,78,261.749148
0.93227,82,261.792328
0.93227,82,261.792417
0.93792,75,262.784209
0.94119,71,262.816253
0.93792,75,262.871572
0.93802,75,262.871664
0.9331,81,262.871684
0.92915,86,262.949948
0.93549,78,262.974297
0.93311,81,263.016328
0.93238,82,263.969537
0.93225,82,264.000897
0.93313,81,264.04318
0.93635,77,264.061092
0.93227,82,264.061175
0.93064,84,264.088562
0.93391,80,264.180813
0.92993,85,264.209355
0.93635,77,268.006338
0.9355,78,268.095772
0.93145,83,268.110992
0.93388,80,268.124244
0.93553,78,268.124292
0.92906,86,268.19145
0.93233,82,268.250953
0.92902,86,268.341637
0.93312,81,269.104952
0.93713,76,269.147202
0.93711,76,269.161672
0.93227,82,269.213902
0.93792,75,269.213974
0.93153,83,269.249423
0.9339,80,269.343154
0.9355,78,269.403714
0.93551,78,270.252779
0.93552,78,270.310183
0.92902,86,270.310272
0.92909,86,270.348152
0.93233,82,270.364327
0.94035,72,270.42523
0.93631,77,270.440813
0.92997,85,270.45163
0.93569,78,271.413897
0.9315,83,271.428724
0.93307,81,271.450956
0.93558,78,271.451009
0.93472,79,274.276453
0.93711,76,274.319525
0.93312,81,274.362858
0.9315,83,274.3792
0.93793,75,275.809834
0.93793,75,275.809919
0.93553,78,275.836524
0.93553,78,275.836589
0.93553,78,275.836601
0.93308,81,275.863407
0.93308,81,275.863465
0.93308,81,275.863478
0.93955,73,276.885848
0.93233,82,276.92984
0.93148,83,276.944353
0.93227,82,276.972894
0.93228,82,276.972935
0.93225,82,276.972958
0.9339,80,276.986342
0.93307,81,277.002373
0.93876,74,277.92821
0.94036,72,277.991865
0.93475,79,278.033644
0.93391,80,278.057526
0.93389,80,278.083892
0.93552,78,278.083925
0.93228,82,278.11218
0.93065,84,278.135728
0.93955,73,279.01577
0.93069,84,281.953291
0.93792,75,282.039056
0.93478,79,282.070209
0.92982,85,282.102308
0.93069,84,282.115512
0.93388,80,282.15231
0.93066,84,282.152364
0.93549,78,283.073907
0.93549,78,283.172704
0.94123,71,283.205312
0.93962,73,283.251986
0.93387,80,283.28011
0.93066,84,283.37127
0.93389,80,283.387311
0.92986,85,283.462208
0.93387,80,284.323118
0.93805,75,284.368209
0.9355,78,284.385671
0.93954,73,284.385823
0.93794,75,284.56198
0.93558,78,284.593542
0.92903,86,284.625881
0.9291,86,284.814868
0.94121,71,285.429055
0.93878,74,285.53907
0.93635,77,285.57264
0.93234,82,285.648413
0.93225,82,285.862398
0.93065,84,285.86249
0.93873,74,288.78265
0.92741,88,288.814311
0.93874,74,290.111559
0.93874,74,290.111807
0.93874,74,290.111825
0.93468,79,290.166337
0.93468,79,290.16639
0.93468,79,290.166401
0.93063,84,290.216238
0.93063,84,290.216339
0.94037,72,291.066022
0.9396,73,291.081429
0.93551,78,291.151009
0.93711,76,291.197267
0.93549,78,291.221158
0.93475,79,291.234709
0.93227,82,291.342526
0.93066,84,291.362357
0.9331,81,292.1735
0.93394,80,292.173587
0.94116,71,292.188188
0.93793,75,292.218109
0.93472,79,292.233115
0.93717,76,292.278471
0.93474,79,292.416617
0.9347,79,292.446204
