#{"t_start": 1701186062.8982642, "env_id": "None"}
r,l,t
0.79508,54,43.678452
0.79208,55,43.690091
0.80288,52,43.692934
0.78792,56,43.692995
0.78804,56,43.703932
0.8236,46,43.760053
0.82408,46,43.763102
0.81644,48,43.772977
0.80236,52,43.788967
0.82036,47,43.791124
0.80192,52,43.802893
0.81664,48,43.810529
0.79156,55,43.813406
0.82704,45,43.885855
0.79548,54,43.897942
0.77004,61,43.912571
0.79844,53,43.920675
0.7952,54,43.926536
0.79136,55,43.93992
0.795,54,43.944542
0.7956,54,43.948149
0.80596,51,44.014538
0.82388,46,44.028766
0.79156,55,44.037089
0.8166,48,44.044207
0.79136,55,44.056766
0.79848,53,44.069177
0.77704,59,44.093991
0.7482,67,44.113117
0.8206,47,44.13203
0.82776,45,44.151753
0.78448,57,44.993366
0.83108,44,45.005043
0.7916,55,45.008105
0.79852,53,45.015825
0.82396,46,45.034749
0.79512,54,45.073303
0.80608,51,45.088317
0.80608,51,45.108816
0.80952,50,45.131027
0.80548,51,45.147829
0.7984,53,45.15115
0.79856,53,45.161772
0.80976,50,45.172644
0.8168,48,45.21052
0.79844,53,45.236878
0.83104,44,45.25309
0.87816,31,45.586112
0.87816,31,45.586173
0.87816,31,45.586184
0.87816,31,45.586193
0.87816,31,45.5862
0.87816,31,45.586207
0.87816,31,45.586214
0.87816,31,45.58622
0.85268,38,45.701635
0.82748,45,45.722176
0.81672,48,45.731203
0.80968,50,45.736467
0.80248,52,45.742226
0.79872,53,45.745129
0.77408,60,45.764024
0.76288,63,45.771515
0.8168,48,45.829626
0.80208,52,45.862318
0.81256,49,45.862366
0.81356,49,45.87718
0.84576,40,45.880557
0.82344,46,45.889712
0.7842,57,45.892854
0.78812,56,45.896362
0.79852,53,45.981102
0.82016,47,45.994786
0.82412,46,46.005401
0.84244,41,46.008273
0.83456,43,46.011091
0.81684,48,46.014433
0.82768,45,46.01447
0.7914,55,46.017563
0.83088,44,46.847542
0.83452,43,46.874931
0.79508,54,46.888227
0.79872,53,46.897719
0.80256,52,46.897765
0.8092,50,46.900782
0.79856,53,46.907813
0.77,61,46.929064
0.79488,54,47.002764
0.82756,45,47.009108
0.83528,43,47.022901
0.82788,45,47.027552
0.82368,46,47.033659
0.79868,53,47.042445
0.8092,50,47.050781
0.802,52,47.075111
0.83112,44,47.131904
0.84184,41,47.137504
0.8346,43,47.147266
0.8134,49,47.173146
0.8204,47,47.176049
0.79868,53,47.176094
0.75544,65,47.179337
0.78808,56,47.228988
0.81712,48,47.265075
0.79496,54,47.277435
0.80964,50,47.28318
0.8276,45,47.302811
0.82368,46,47.306689
0.81336,49,47.312457
0.8096,50,47.321035
0.82032,47,47.360798
0.83124,44,47.391043
0.8208,47,47.412737
0.7874,56,47.444866
0.82384,46,47.444924
0.83488,43,47.444934
0.79168,55,47.463352
0.7844,57,47.466463
0.83468,43,47.482264
0.8132,49,48.274379
